calendar_start_date,calendar_end_date,Year,dengue_total,Location,Month,LONGITUDE,LATITUDE
2022-10-01,2022-10-31,2022,150,PARBAT,Oct,83.683179,28.20933
2022-10-01,2022-10-31,2022,94,PARSA,Oct,84.783053,27.239238
2022-10-01,2022-10-31,2022,6,PYUTHAN,Oct,82.869222,28.118369
2022-10-01,2022-10-31,2022,63,RAMECHHAP,Oct,86.173577,27.507863
2022-10-01,2022-10-31,2022,5,RASUWA,Oct,85.41387,28.182702
2022-10-01,2022-10-31,2022,45,RAUTAHAT,Oct,85.305507,27.001849
2022-10-01,2022-10-31,2022,7,ROLPA,Oct,82.628029,28.343082
2022-10-01,2022-10-31,2022,4,RUKUM EAST,Oct,,
2022-10-01,2022-10-31,2022,14,RUKUM WEST,Oct,,
2022-10-01,2022-10-31,2022,370,RUPANDEHI,Oct,83.392355,27.581545
2022-10-01,2022-10-31,2022,4,SALYAN,Oct,82.139943,28.397336
2022-10-01,2022-10-31,2022,144,SANKHUWASABHA,Oct,87.281184,27.582168
2022-10-01,2022-10-31,2022,9,SAPTARI,Oct,86.72823,26.615953
2022-10-01,2022-10-31,2022,37,SARLAHI,Oct,85.566797,26.984775
2022-10-01,2022-10-31,2022,46,SINDHULI,Oct,85.946616,27.201411
2022-10-01,2022-10-31,2022,104,SINDHUPALCHOK,Oct,85.74062,27.913547
2022-10-01,2022-10-31,2022,6,SIRAHA,Oct,86.343228,26.756668
2022-10-01,2022-10-31,2022,5,SOLUKHUMBU,Oct,86.720435,27.712277
2022-10-01,2022-10-31,2022,252,SUNSARI,Oct,87.168075,26.650183
2022-10-01,2022-10-31,2022,13,SURKHET,Oct,81.588747,28.638041
2022-10-01,2022-10-31,2022,105,SYANGJA,Oct,83.807148,28.020918
2022-10-01,2022-10-31,2022,182,TANAHU,Oct,84.255788,27.955238
2022-10-01,2022-10-31,2022,10,TAPLEJUNG,Oct,87.82392,27.581409
2022-10-01,2022-10-31,2022,33,TERHATHUM,Oct,,
2022-10-01,2022-10-31,2022,81,UDAYAPUR,Oct,86.699994,26.912892
2022-11-01,2022-11-30,2022,3,ACHHAM,Nov,81.29952,29.113168
2022-11-01,2022-11-30,2022,9,ARGHAKHANCHI,Nov,83.076443,27.918388
2022-11-01,2022-11-30,2022,32,BAGLUNG,Nov,83.256547,28.345703
2022-11-01,2022-11-30,2022,10,BAITADI,Nov,80.571334,29.505689
2022-11-01,2022-11-30,2022,4,BAJHANG,Nov,81.180034,29.707134
2022-11-01,2022-11-30,2022,1,BAJURA,Nov,81.566283,29.560904
2022-11-01,2022-11-30,2022,2,BANKE,Nov,81.830504,28.086028
2022-11-01,2022-11-30,2022,45,BARA,Nov,85.073668,27.109349
2022-11-01,2022-11-30,2022,18,BARDIYA,Nov,81.40222,28.38422
2022-11-01,2022-11-30,2022,677,BHAKTAPUR,Nov,85.445311,27.6795
2022-11-01,2022-11-30,2022,9,BHOJPUR,Nov,87.071122,27.180289
2022-11-01,2022-11-30,2022,638,CHITAWAN,Nov,,
2022-11-01,2022-11-30,2022,4,DADELDHURA,Nov,80.488304,29.223501
2022-11-01,2022-11-30,2022,0,DAILEKH,Nov,81.678239,28.877029
2022-11-01,2022-11-30,2022,120,DANG,Nov,82.420482,27.962621
2022-11-01,2022-11-30,2022,12,DARCHULA,Nov,80.791568,29.945575
2022-11-01,2022-11-30,2022,378,DHADING,Nov,84.964879,27.95042
2022-11-01,2022-11-30,2022,8,DHANKUTA,Nov,87.334262,26.990685
2022-11-01,2022-11-30,2022,4,DHANUSA,Nov,86.036497,26.828948
2022-11-01,2022-11-30,2022,6,DOLAKHA,Nov,86.197848,27.783458
2022-11-01,2022-11-30,2022,1,DOLPA,Nov,83.054405,29.169521
2022-11-01,2022-11-30,2022,2,DOTI,Nov,80.897056,29.168335
2022-11-01,2022-11-30,2022,26,GORKHA,Nov,84.793552,28.319303
2022-11-01,2022-11-30,2022,0,GULMI,Nov,83.30513,28.093454
2022-11-01,2022-11-30,2022,0,HUMLA,Nov,81.882531,30.031208
2022-11-01,2022-11-30,2022,21,ILAM,Nov,87.907374,26.878962
2022-11-01,2022-11-30,2022,0,JAJARKOT,Nov,82.168636,28.864551
2022-11-01,2022-11-30,2022,35,JHAPA,Nov,87.916711,26.579753
2022-11-01,2022-11-30,2022,1,JUMLA,Nov,82.21957,29.271308
2022-11-01,2022-11-30,2022,4,KAILALI,Nov,80.878301,28.743337
2022-11-01,2022-11-30,2022,0,KALIKOT,Nov,81.753844,29.193673
2022-11-01,2022-11-30,2022,65,KANCHANPUR,Nov,80.324299,28.862625
2022-11-01,2022-11-30,2022,17,KAPILBASTU,Nov,,
2022-11-01,2022-11-30,2022,37,KASKI,Nov,84.001131,28.354534
2022-11-01,2022-11-30,2022,761,KATHMANDU,Nov,85.337535,27.724655
2022-11-01,2022-11-30,2022,24,KAVREPALANCHOK,Nov,,
2022-11-01,2022-11-30,2022,8,KHOTANG,Nov,86.790407,27.169442
2022-11-01,2022-11-30,2022,120,LALITPUR,Nov,85.344018,27.538779
2022-11-01,2022-11-30,2022,20,LAMJUNG,Nov,84.432971,28.291796
2022-11-01,2022-11-30,2022,16,MAHOTTARI,Nov,85.822562,26.882985
2022-11-01,2022-11-30,2022,590,MAKWANPUR,Nov,85.082346,27.469566
2022-11-01,2022-11-30,2022,4,MANANG,Nov,84.227051,28.675036
2022-11-01,2022-11-30,2022,37,MORANG,Nov,87.475601,26.617225
2022-11-01,2022-11-30,2022,0,MUGU,Nov,82.372693,29.616606
2022-11-01,2022-11-30,2022,0,MUSTANG,Nov,83.860701,28.981976
2022-11-01,2022-11-30,2022,14,MYAGDI,Nov,83.463235,28.553413
2022-11-01,2022-11-30,2022,37,NAWALPARASI EAST,Nov,,
2022-11-01,2022-11-30,2022,15,NAWALPARASI WEST,Nov,,
2022-11-01,2022-11-30,2022,40,NUWAKOT,Nov,85.239025,27.914061
2022-11-01,2022-11-30,2022,6,OKHALDHUNGA,Nov,86.422053,27.331392
2022-11-01,2022-11-30,2022,14,PALPA,Nov,83.62831,27.818697
2022-11-01,2022-11-30,2022,10,PANCHTHAR,Nov,87.778168,27.115081
2022-11-01,2022-11-30,2022,31,PARBAT,Nov,83.683179,28.20933
2022-11-01,2022-11-30,2022,37,PARSA,Nov,84.783053,27.239238
2022-11-01,2022-11-30,2022,4,PYUTHAN,Nov,82.869222,28.118369
2022-11-01,2022-11-30,2022,21,RAMECHHAP,Nov,86.173577,27.507863
2022-11-01,2022-11-30,2022,0,RASUWA,Nov,85.41387,28.182702
2022-11-01,2022-11-30,2022,15,RAUTAHAT,Nov,85.305507,27.001849
2022-11-01,2022-11-30,2022,2,ROLPA,Nov,82.628029,28.343082
2022-11-01,2022-11-30,2022,3,RUKUM EAST,Nov,,
2022-11-01,2022-11-30,2022,3,RUKUM WEST,Nov,,
2022-11-01,2022-11-30,2022,20,RUPANDEHI,Nov,83.392355,27.581545
2022-11-01,2022-11-30,2022,5,SALYAN,Nov,82.139943,28.397336
2022-11-01,2022-11-30,2022,39,SANKHUWASABHA,Nov,87.281184,27.582168
2022-11-01,2022-11-30,2022,6,SAPTARI,Nov,86.72823,26.615953
2022-11-01,2022-11-30,2022,30,SARLAHI,Nov,85.566797,26.984775
2022-11-01,2022-11-30,2022,12,SINDHULI,Nov,85.946616,27.201411
2022-11-01,2022-11-30,2022,19,SINDHUPALCHOK,Nov,85.74062,27.913547
2022-11-01,2022-11-30,2022,2,SIRAHA,Nov,86.343228,26.756668
2022-11-01,2022-11-30,2022,3,SOLUKHUMBU,Nov,86.720435,27.712277
2022-11-01,2022-11-30,2022,18,SUNSARI,Nov,87.168075,26.650183
2022-11-01,2022-11-30,2022,0,SURKHET,Nov,81.588747,28.638041
2022-11-01,2022-11-30,2022,20,SYANGJA,Nov,83.807148,28.020918
2022-11-01,2022-11-30,2022,78,TANAHU,Nov,84.255788,27.955238
2022-11-01,2022-11-30,2022,3,TAPLEJUNG,Nov,87.82392,27.581409
2022-11-01,2022-11-30,2022,0,TERHATHUM,Nov,,
2022-11-01,2022-11-30,2022,14,UDAYAPUR,Nov,86.699994,26.912892
2022-12-01,2022-12-31,2022,0,ACHHAM,Dec,81.29952,29.113168
2022-12-01,2022-12-31,2022,3,ARGHAKHANCHI,Dec,83.076443,27.918388
2022-12-01,2022-12-31,2022,4,BAGLUNG,Dec,83.256547,28.345703
2022-12-01,2022-12-31,2022,0,BAITADI,Dec,80.571334,29.505689
2022-12-01,2022-12-31,2022,0,BAJHANG,Dec,81.180034,29.707134
2022-12-01,2022-12-31,2022,0,BAJURA,Dec,81.566283,29.560904
2022-12-01,2022-12-31,2022,1,BANKE,Dec,81.830504,28.086028
2022-12-01,2022-12-31,2022,5,BARA,Dec,85.073668,27.109349
2022-12-01,2022-12-31,2022,10,BARDIYA,Dec,81.40222,28.38422
2022-12-01,2022-12-31,2022,21,BHAKTAPUR,Dec,85.445311,27.6795
2022-12-01,2022-12-31,2022,1,BHOJPUR,Dec,87.071122,27.180289
2022-12-01,2022-12-31,2022,40,CHITAWAN,Dec,,
2022-12-01,2022-12-31,2022,0,DADELDHURA,Dec,80.488304,29.223501
2022-12-01,2022-12-31,2022,0,DAILEKH,Dec,81.678239,28.877029
2022-12-01,2022-12-31,2022,5,DANG,Dec,82.420482,27.962621
2022-12-01,2022-12-31,2022,11,DARCHULA,Dec,80.791568,29.945575
2022-12-01,2022-12-31,2022,38,DHADING,Dec,84.964879,27.95042
2022-12-01,2022-12-31,2022,2,DHANKUTA,Dec,87.334262,26.990685
2022-12-01,2022-12-31,2022,2,DHANUSA,Dec,86.036497,26.828948
2022-12-01,2022-12-31,2022,2,DOLAKHA,Dec,86.197848,27.783458
2022-12-01,2022-12-31,2022,0,DOLPA,Dec,83.054405,29.169521
2022-12-01,2022-12-31,2022,1,DOTI,Dec,80.897056,29.168335
2022-12-01,2022-12-31,2022,2,GORKHA,Dec,84.793552,28.319303
2022-12-01,2022-12-31,2022,0,GULMI,Dec,83.30513,28.093454
2022-12-01,2022-12-31,2022,0,HUMLA,Dec,81.882531,30.031208
2022-12-01,2022-12-31,2022,1,ILAM,Dec,87.907374,26.878962
2022-12-01,2022-12-31,2022,0,JAJARKOT,Dec,82.168636,28.864551
2022-12-01,2022-12-31,2022,16,JHAPA,Dec,87.916711,26.579753
2022-12-01,2022-12-31,2022,3,JUMLA,Dec,82.21957,29.271308
2022-12-01,2022-12-31,2022,2,KAILALI,Dec,80.878301,28.743337
2022-12-01,2022-12-31,2022,0,KALIKOT,Dec,81.753844,29.193673
2022-12-01,2022-12-31,2022,22,KANCHANPUR,Dec,80.324299,28.862625
2022-12-01,2022-12-31,2022,2,KAPILBASTU,Dec,,
2022-12-01,2022-12-31,2022,9,KASKI,Dec,84.001131,28.354534
2022-12-01,2022-12-31,2022,49,KATHMANDU,Dec,85.337535,27.724655
2022-12-01,2022-12-31,2022,21,KAVREPALANCHOK,Dec,,
2022-12-01,2022-12-31,2022,0,KHOTANG,Dec,86.790407,27.169442
2022-12-01,2022-12-31,2022,11,LALITPUR,Dec,85.344018,27.538779
2022-12-01,2022-12-31,2022,9,LAMJUNG,Dec,84.432971,28.291796
2022-12-01,2022-12-31,2022,4,MAHOTTARI,Dec,85.822562,26.882985
2022-12-01,2022-12-31,2022,17,MAKWANPUR,Dec,85.082346,27.469566
2022-12-01,2022-12-31,2022,0,MANANG,Dec,84.227051,28.675036
2022-12-01,2022-12-31,2022,11,MORANG,Dec,87.475601,26.617225
2022-12-01,2022-12-31,2022,0,MUGU,Dec,82.372693,29.616606
2022-12-01,2022-12-31,2022,0,MUSTANG,Dec,83.860701,28.981976
2022-12-01,2022-12-31,2022,5,MYAGDI,Dec,83.463235,28.553413
2022-12-01,2022-12-31,2022,18,NAWALPARASI EAST,Dec,,
2022-12-01,2022-12-31,2022,2,NAWALPARASI WEST,Dec,,
2022-12-01,2022-12-31,2022,0,NUWAKOT,Dec,85.239025,27.914061
2022-12-01,2022-12-31,2022,0,OKHALDHUNGA,Dec,86.422053,27.331392
2022-12-01,2022-12-31,2022,5,PALPA,Dec,83.62831,27.818697
2022-12-01,2022-12-31,2022,2,PANCHTHAR,Dec,87.778168,27.115081
2022-12-01,2022-12-31,2022,10,PARBAT,Dec,83.683179,28.20933
2022-12-01,2022-12-31,2022,8,PARSA,Dec,84.783053,27.239238
2022-12-01,2022-12-31,2022,0,PYUTHAN,Dec,82.869222,28.118369
2022-12-01,2022-12-31,2022,20,RAMECHHAP,Dec,86.173577,27.507863
2022-12-01,2022-12-31,2022,0,RASUWA,Dec,85.41387,28.182702
2022-12-01,2022-12-31,2022,3,RAUTAHAT,Dec,85.305507,27.001849
2022-12-01,2022-12-31,2022,0,ROLPA,Dec,82.628029,28.343082
2022-12-01,2022-12-31,2022,0,RUKUM EAST,Dec,,
2022-12-01,2022-12-31,2022,0,RUKUM WEST,Dec,,
2022-12-01,2022-12-31,2022,16,RUPANDEHI,Dec,83.392355,27.581545
2022-12-01,2022-12-31,2022,0,SALYAN,Dec,82.139943,28.397336
2022-12-01,2022-12-31,2022,14,SANKHUWASABHA,Dec,87.281184,27.582168
2022-12-01,2022-12-31,2022,0,SAPTARI,Dec,86.72823,26.615953
2022-12-01,2022-12-31,2022,1,SARLAHI,Dec,85.566797,26.984775
2022-12-01,2022-12-31,2022,2,SINDHULI,Dec,85.946616,27.201411
2022-12-01,2022-12-31,2022,0,SINDHUPALCHOK,Dec,85.74062,27.913547
2022-12-01,2022-12-31,2022,3,SIRAHA,Dec,86.343228,26.756668
2022-12-01,2022-12-31,2022,2,SOLUKHUMBU,Dec,86.720435,27.712277
2022-12-01,2022-12-31,2022,26,SUNSARI,Dec,87.168075,26.650183
2022-12-01,2022-12-31,2022,2,SURKHET,Dec,81.588747,28.638041
2022-12-01,2022-12-31,2022,7,SYANGJA,Dec,83.807148,28.020918
2022-12-01,2022-12-31,2022,10,TANAHU,Dec,84.255788,27.955238
2022-12-01,2022-12-31,2022,0,TAPLEJUNG,Dec,87.82392,27.581409
2022-12-01,2022-12-31,2022,1,TERHATHUM,Dec,,
2022-12-01,2022-12-31,2022,1,UDAYAPUR,Dec,86.699994,26.912892
2023-01-01,2023-01-31,2023,0,TAPLEJUNG,Jan,87.82392,27.581409
2023-01-01,2023-01-31,2023,0,SANKHUWASABHA,Jan,87.281184,27.582168
2023-01-01,2023-01-31,2023,0,SOLUKHUMBU,Jan,86.720435,27.712277
2023-01-01,2023-01-31,2023,0,OKHALDHUNGA,Jan,86.422053,27.331392
2023-01-01,2023-01-31,2023,0,KHOTANG,Jan,86.790407,27.169442
2023-01-01,2023-01-31,2023,0,BHOJPUR,Jan,87.071122,27.180289
2023-01-01,2023-01-31,2023,0,DHANKUTA,Jan,87.334262,26.990685
2023-01-01,2023-01-31,2023,0,TERHATHUM,Jan,,
2023-01-01,2023-01-31,2023,0,PANCHTHAR,Jan,87.778168,27.115081
2023-01-01,2023-01-31,2023,0,ILAM,Jan,87.907374,26.878962
2023-01-01,2023-01-31,2023,5,JHAPA,Jan,87.916711,26.579753
2023-01-01,2023-01-31,2023,2,MORANG,Jan,87.475601,26.617225
2023-01-01,2023-01-31,2023,6,SUNSARI,Jan,87.168075,26.650183
2023-01-01,2023-01-31,2023,0,UDAYAPUR,Jan,86.699994,26.912892
2023-01-01,2023-01-31,2023,0,SAPTARI,Jan,86.72823,26.615953
2023-01-01,2023-01-31,2023,1,SIRAHA,Jan,86.343228,26.756668
2023-01-01,2023-01-31,2023,0,DHANUSA,Jan,86.036497,26.828948
2023-01-01,2023-01-31,2023,1,MAHOTTARI,Jan,85.822562,26.882985
2023-01-01,2023-01-31,2023,0,SARLAHI,Jan,85.566797,26.984775
2023-01-01,2023-01-31,2023,0,RAUTAHAT,Jan,85.305507,27.001849
2023-01-01,2023-01-31,2023,1,BARA,Jan,85.073668,27.109349
2023-01-01,2023-01-31,2023,1,PARSA,Jan,84.783053,27.239238
2023-01-01,2023-01-31,2023,2,DOLAKHA,Jan,86.197848,27.783458
2023-01-01,2023-01-31,2023,1,SINDHUPALCHOK,Jan,85.74062,27.913547
2023-01-01,2023-01-31,2023,0,RASUWA,Jan,85.41387,28.182702
2023-01-01,2023-01-31,2023,2,DHADING,Jan,84.964879,27.95042
2023-01-01,2023-01-31,2023,0,NUWAKOT,Jan,85.239025,27.914061
2023-01-01,2023-01-31,2023,10,KATHMANDU,Jan,85.337535,27.724655
2023-01-01,2023-01-31,2023,5,BHAKTAPUR,Jan,85.445311,27.6795
2023-01-01,2023-01-31,2023,4,LALITPUR,Jan,85.344018,27.538779
2023-01-01,2023-01-31,2023,7,KAVREPALANCHOK,Jan,,
2023-01-01,2023-01-31,2023,11,RAMECHHAP,Jan,86.173577,27.507863
2023-01-01,2023-01-31,2023,1,SINDHULI,Jan,85.946616,27.201411
2023-01-01,2023-01-31,2023,1,MAKWANPUR,Jan,85.082346,27.469566
2023-01-01,2023-01-31,2023,14,CHITAWAN,Jan,,
2023-01-01,2023-01-31,2023,1,GORKHA,Jan,84.793552,28.319303
2023-01-01,2023-01-31,2023,0,MANANG,Jan,84.227051,28.675036
2023-01-01,2023-01-31,2023,0,MUSTANG,Jan,83.860701,28.981976
2023-01-01,2023-01-31,2023,7,MYAGDI,Jan,83.463235,28.553413
2023-01-01,2023-01-31,2023,2,KASKI,Jan,84.001131,28.354534
2023-01-01,2023-01-31,2023,0,LAMJUNG,Jan,84.432971,28.291796
2023-01-01,2023-01-31,2023,0,TANAHU,Jan,84.255788,27.955238
2023-01-01,2023-01-31,2023,5,NAWALPARASI EAST,Jan,,
2023-01-01,2023-01-31,2023,1,SYANGJA,Jan,83.807148,28.020918
2023-01-01,2023-01-31,2023,2,PARBAT,Jan,83.683179,28.20933
2023-01-01,2023-01-31,2023,0,BAGLUNG,Jan,83.256547,28.345703
2023-01-01,2023-01-31,2023,0,RUKUM EAST,Jan,,
2023-01-01,2023-01-31,2023,0,ROLPA,Jan,82.628029,28.343082
2023-01-01,2023-01-31,2023,0,PYUTHAN,Jan,82.869222,28.118369
2023-01-01,2023-01-31,2023,1,GULMI,Jan,83.30513,28.093454
2023-01-01,2023-01-31,2023,0,ARGHAKHANCHI,Jan,83.076443,27.918388
2023-01-01,2023-01-31,2023,1,PALPA,Jan,83.62831,27.818697
2023-01-01,2023-01-31,2023,0,NAWALPARASI WEST,Jan,,
2023-01-01,2023-01-31,2023,7,RUPANDEHI,Jan,83.392355,27.581545
2023-01-01,2023-01-31,2023,3,KAPILBASTU,Jan,,
2023-01-01,2023-01-31,2023,4,DANG,Jan,82.420482,27.962621
2023-01-01,2023-01-31,2023,1,BANKE,Jan,81.830504,28.086028
2023-01-01,2023-01-31,2023,5,BARDIYA,Jan,81.40222,28.38422
2023-01-01,2023-01-31,2023,0,DOLPA,Jan,83.054405,29.169521
2023-01-01,2023-01-31,2023,0,MUGU,Jan,82.372693,29.616606
2023-01-01,2023-01-31,2023,0,HUMLA,Jan,81.882531,30.031208
2023-01-01,2023-01-31,2023,0,JUMLA,Jan,82.21957,29.271308
2023-01-01,2023-01-31,2023,0,KALIKOT,Jan,81.753844,29.193673
2023-01-01,2023-01-31,2023,0,DAILEKH,Jan,81.678239,28.877029
2023-01-01,2023-01-31,2023,0,JAJARKOT,Jan,82.168636,28.864551
2023-01-01,2023-01-31,2023,0,RUKUM WEST,Jan,,
2023-01-01,2023-01-31,2023,0,SALYAN,Jan,82.139943,28.397336
2023-01-01,2023-01-31,2023,0,SURKHET,Jan,81.588747,28.638041
2023-01-01,2023-01-31,2023,1,BAJURA,Jan,81.566283,29.560904
2023-01-01,2023-01-31,2023,0,BAJHANG,Jan,81.180034,29.707134
2023-01-01,2023-01-31,2023,9,DARCHULA,Jan,80.791568,29.945575
2023-01-01,2023-01-31,2023,0,BAITADI,Jan,80.571334,29.505689
2023-01-01,2023-01-31,2023,0,DADELDHURA,Jan,80.488304,29.223501
2023-01-01,2023-01-31,2023,0,DOTI,Jan,80.897056,29.168335
2023-01-01,2023-01-31,2023,1,ACHHAM,Jan,81.29952,29.113168
2023-01-01,2023-01-31,2023,4,KAILALI,Jan,80.878301,28.743337
2023-01-01,2023-01-31,2023,2,KANCHANPUR,Jan,80.324299,28.862625
2023-02-01,2023-02-28,2023,0,TAPLEJUNG,Feb,87.82392,27.581409
2023-02-01,2023-02-28,2023,1,SANKHUWASABHA,Feb,87.281184,27.582168
2023-02-01,2023-02-28,2023,0,SOLUKHUMBU,Feb,86.720435,27.712277
2023-02-01,2023-02-28,2023,0,OKHALDHUNGA,Feb,86.422053,27.331392
2023-02-01,2023-02-28,2023,2,KHOTANG,Feb,86.790407,27.169442
2023-02-01,2023-02-28,2023,0,BHOJPUR,Feb,87.071122,27.180289
2023-02-01,2023-02-28,2023,0,DHANKUTA,Feb,87.334262,26.990685
2023-02-01,2023-02-28,2023,2,TERHATHUM,Feb,,
2023-02-01,2023-02-28,2023,1,PANCHTHAR,Feb,87.778168,27.115081
2023-02-01,2023-02-28,2023,0,ILAM,Feb,87.907374,26.878962
2023-02-01,2023-02-28,2023,2,JHAPA,Feb,87.916711,26.579753
2023-02-01,2023-02-28,2023,2,MORANG,Feb,87.475601,26.617225
2023-02-01,2023-02-28,2023,2,SUNSARI,Feb,87.168075,26.650183
2023-02-01,2023-02-28,2023,1,UDAYAPUR,Feb,86.699994,26.912892
2023-02-01,2023-02-28,2023,0,SAPTARI,Feb,86.72823,26.615953
2023-02-01,2023-02-28,2023,1,SIRAHA,Feb,86.343228,26.756668
2023-02-01,2023-02-28,2023,0,DHANUSA,Feb,86.036497,26.828948
2023-02-01,2023-02-28,2023,0,MAHOTTARI,Feb,85.822562,26.882985
2023-02-01,2023-02-28,2023,1,SARLAHI,Feb,85.566797,26.984775
2023-02-01,2023-02-28,2023,0,RAUTAHAT,Feb,85.305507,27.001849
2023-02-01,2023-02-28,2023,1,BARA,Feb,85.073668,27.109349
2023-02-01,2023-02-28,2023,0,PARSA,Feb,84.783053,27.239238
2023-02-01,2023-02-28,2023,0,DOLAKHA,Feb,86.197848,27.783458
2023-02-01,2023-02-28,2023,0,SINDHUPALCHOK,Feb,85.74062,27.913547
2023-02-01,2023-02-28,2023,0,RASUWA,Feb,85.41387,28.182702
2023-02-01,2023-02-28,2023,1,DHADING,Feb,84.964879,27.95042
2023-02-01,2023-02-28,2023,0,NUWAKOT,Feb,85.239025,27.914061
2023-02-01,2023-02-28,2023,4,KATHMANDU,Feb,85.337535,27.724655
2023-02-01,2023-02-28,2023,9,BHAKTAPUR,Feb,85.445311,27.6795
2023-02-01,2023-02-28,2023,3,LALITPUR,Feb,85.344018,27.538779
2023-02-01,2023-02-28,2023,2,KAVREPALANCHOK,Feb,,
2023-02-01,2023-02-28,2023,11,RAMECHHAP,Feb,86.173577,27.507863
2023-02-01,2023-02-28,2023,0,SINDHULI,Feb,85.946616,27.201411
2023-02-01,2023-02-28,2023,0,MAKWANPUR,Feb,85.082346,27.469566
2023-02-01,2023-02-28,2023,1,CHITAWAN,Feb,,
2023-02-01,2023-02-28,2023,0,GORKHA,Feb,84.793552,28.319303
2023-02-01,2023-02-28,2023,0,MANANG,Feb,84.227051,28.675036
2023-02-01,2023-02-28,2023,0,MUSTANG,Feb,83.860701,28.981976
2023-02-01,2023-02-28,2023,8,MYAGDI,Feb,83.463235,28.553413
2023-02-01,2023-02-28,2023,1,KASKI,Feb,84.001131,28.354534
2023-02-01,2023-02-28,2023,0,LAMJUNG,Feb,84.432971,28.291796
2023-02-01,2023-02-28,2023,0,TANAHU,Feb,84.255788,27.955238
2023-02-01,2023-02-28,2023,3,NAWALPARASI EAST,Feb,,
2023-02-01,2023-02-28,2023,0,SYANGJA,Feb,83.807148,28.020918
2023-02-01,2023-02-28,2023,0,PARBAT,Feb,83.683179,28.20933
2023-02-01,2023-02-28,2023,0,BAGLUNG,Feb,83.256547,28.345703
2023-02-01,2023-02-28,2023,0,RUKUM EAST,Feb,,
2023-02-01,2023-02-28,2023,0,ROLPA,Feb,82.628029,28.343082
2023-02-01,2023-02-28,2023,0,PYUTHAN,Feb,82.869222,28.118369
2023-02-01,2023-02-28,2023,1,GULMI,Feb,83.30513,28.093454
2023-02-01,2023-02-28,2023,1,ARGHAKHANCHI,Feb,83.076443,27.918388
2023-02-01,2023-02-28,2023,4,PALPA,Feb,83.62831,27.818697
2023-02-01,2023-02-28,2023,0,NAWALPARASI WEST,Feb,,
2023-02-01,2023-02-28,2023,6,RUPANDEHI,Feb,83.392355,27.581545
2023-02-01,2023-02-28,2023,2,KAPILBASTU,Feb,,
2023-02-01,2023-02-28,2023,0,DANG,Feb,82.420482,27.962621
2023-02-01,2023-02-28,2023,1,BANKE,Feb,81.830504,28.086028
2023-02-01,2023-02-28,2023,1,BARDIYA,Feb,81.40222,28.38422
2023-02-01,2023-02-28,2023,0,DOLPA,Feb,83.054405,29.169521
2023-02-01,2023-02-28,2023,0,MUGU,Feb,82.372693,29.616606
2023-02-01,2023-02-28,2023,0,HUMLA,Feb,81.882531,30.031208
2023-02-01,2023-02-28,2023,0,JUMLA,Feb,82.21957,29.271308
2023-02-01,2023-02-28,2023,0,KALIKOT,Feb,81.753844,29.193673
2023-02-01,2023-02-28,2023,0,DAILEKH,Feb,81.678239,28.877029
2023-02-01,2023-02-28,2023,0,JAJARKOT,Feb,82.168636,28.864551
2023-02-01,2023-02-28,2023,1,RUKUM WEST,Feb,,
2023-02-01,2023-02-28,2023,0,SALYAN,Feb,82.139943,28.397336
2023-02-01,2023-02-28,2023,0,SURKHET,Feb,81.588747,28.638041
2023-02-01,2023-02-28,2023,0,BAJURA,Feb,81.566283,29.560904
2023-02-01,2023-02-28,2023,0,BAJHANG,Feb,81.180034,29.707134
2023-02-01,2023-02-28,2023,33,DARCHULA,Feb,80.791568,29.945575
2023-02-01,2023-02-28,2023,1,BAITADI,Feb,80.571334,29.505689
2023-02-01,2023-02-28,2023,1,DADELDHURA,Feb,80.488304,29.223501
2023-02-01,2023-02-28,2023,2,DOTI,Feb,80.897056,29.168335
2023-02-01,2023-02-28,2023,1,ACHHAM,Feb,81.29952,29.113168
2023-02-01,2023-02-28,2023,4,KAILALI,Feb,80.878301,28.743337
2023-02-01,2023-02-28,2023,12,KANCHANPUR,Feb,80.324299,28.862625
2023-03-01,2023-03-31,2023,0,TAPLEJUNG,Mar,87.82392,27.581409
2023-03-01,2023-03-31,2023,0,SANKHUWASABHA,Mar,87.281184,27.582168
2023-03-01,2023-03-31,2023,0,SOLUKHUMBU,Mar,86.720435,27.712277
2023-03-01,2023-03-31,2023,0,OKHALDHUNGA,Mar,86.422053,27.331392
2023-03-01,2023-03-31,2023,1,KHOTANG,Mar,86.790407,27.169442
2023-03-01,2023-03-31,2023,0,BHOJPUR,Mar,87.071122,27.180289
2023-03-01,2023-03-31,2023,0,DHANKUTA,Mar,87.334262,26.990685
2023-03-01,2023-03-31,2023,0,TERHATHUM,Mar,,
2023-03-01,2023-03-31,2023,0,PANCHTHAR,Mar,87.778168,27.115081
2023-03-01,2023-03-31,2023,0,ILAM,Mar,87.907374,26.878962
2023-03-01,2023-03-31,2023,6,JHAPA,Mar,87.916711,26.579753
2023-03-01,2023-03-31,2023,3,MORANG,Mar,87.475601,26.617225
2023-03-01,2023-03-31,2023,3,SUNSARI,Mar,87.168075,26.650183
2023-03-01,2023-03-31,2023,1,UDAYAPUR,Mar,86.699994,26.912892
2023-03-01,2023-03-31,2023,0,SAPTARI,Mar,86.72823,26.615953
2023-03-01,2023-03-31,2023,2,SIRAHA,Mar,86.343228,26.756668
2023-03-01,2023-03-31,2023,0,DHANUSA,Mar,86.036497,26.828948
2023-03-01,2023-03-31,2023,0,MAHOTTARI,Mar,85.822562,26.882985
